Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,CareerGrowthScore,CompanyExperienceRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryLevel_Medium,SalaryLevel_High,SalaryLevel_Very High,TenureLevel_Short Term,TenureLevel_Experienced,TenureLevel_Long Term
23,1,1180,12,2,3,36,4,3,4,7613,22255,4,13,3,3,3,7,0,1,4,1,1,3,2.75,5,0.5,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
23,0,964,7,2,3,76,2,1,3,2171,8245,2,11,3,1,3,8,2,3,2,1,0,1,2.5,2,0.2222222222222222,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
59,0,1135,2,5,1,53,3,5,3,17607,7473,4,25,3,4,2,23,3,2,14,4,6,7,2.5,15,0.5833333333333334,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
23,0,1433,18,3,1,93,1,1,1,6444,5681,0,20,3,4,2,5,1,4,4,3,2,3,2.5,6,0.6666666666666666,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
58,0,799,18,2,3,93,4,4,2,11657,6807,0,23,4,3,2,19,3,2,9,7,3,5,2.5,14,0.45,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
29,0,1310,29,2,3,37,4,2,1,4323,20225,1,15,3,1,3,0,4,3,0,0,0,0,2.0,2,0.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
22,0,195,7,3,1,33,4,1,4,3715,15737,2,14,3,1,3,5,6,2,5,3,1,4,2.0,5,0.8333333333333334,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
31,0,206,29,3,1,59,3,2,4,4682,23043,1,19,3,3,1,0,3,4,0,0,0,0,3.0,2,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
44,0,649,17,1,3,34,4,5,2,18578,18477,0,21,3,4,1,6,4,3,6,2,2,2,3.0,9,0.8571428571428571,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
36,0,798,23,3,2,53,3,3,2,8974,25198,0,21,3,3,0,9,6,3,5,3,1,1,2.5,7,0.5,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
51,0,562,4,3,2,42,2,4,3,15239,3398,3,19,4,2,0,17,0,2,16,12,2,12,2.25,18,0.8888888888888888,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
44,0,1353,11,2,3,98,4,3,1,8172,18706,0,17,3,4,1,12,5,2,6,4,1,4,2.5,8,0.46153846153846156,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
35,0,133,27,2,4,80,2,2,3,6606,5038,4,19,3,3,0,15,6,2,12,4,3,4,3.0,9,0.75,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
45,0,257,3,3,2,40,4,4,1,11963,10770,1,14,3,2,3,15,5,3,9,5,4,4,2.0,13,0.5625,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
59,0,980,1,2,3,74,4,4,3,13273,13404,3,13,4,4,1,19,6,2,15,3,7,8,3.0,14,0.75,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
35,0,202,7,5,4,83,2,2,3,6094,14812,1,14,3,1,2,14,6,2,14,4,8,3,2.5,14,0.9333333333333333,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
24,0,375,29,3,4,87,1,1,3,5368,7348,3,16,3,4,0,10,4,2,8,2,2,6,3.25,5,0.7272727272727273,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
35,0,1302,25,3,4,74,1,3,1,7342,6733,1,21,3,3,1,11,5,4,9,2,2,4,3.0,7,0.75,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
54,1,1241,10,2,1,71,3,4,2,12630,5781,1,24,3,3,3,15,2,2,11,5,5,8,2.0,14,0.6875,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
27,0,1188,6,5,1,90,3,2,2,5910,7376,0,24,3,3,0,4,0,4,1,0,0,1,2.5,2,0.2,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
58,0,582,15,1,4,47,3,5,3,19064,19293,4,16,4,1,1,14,0,3,14,10,4,5,2.75,19,0.9333333333333333,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
43,0,335,25,3,1,99,3,4,2,13138,24415,1,25,3,4,2,13,1,1,6,3,2,4,2.0,9,0.42857142857142855,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
43,0,546,17,1,2,45,1,2,2,4040,10589,1,25,3,4,0,9,5,3,1,0,0,1,2.75,2,0.1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
31,0,354,27,4,2,87,1,3,1,7883,23234,1,23,4,1,2,6,2,4,2,2,0,1,2.0,5,0.2857142857142857,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
57,0,434,27,2,3,98,2,4,2,14625,22399,3,12,3,1,2,20,5,4,18,15,4,6,2.5,23,0.8571428571428571,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
19,0,1265,14,2,1,47,4,2,2,5100,9041,0,20,3,4,2,0,2,1,0,0,0,0,2.0,2,0.0,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
30,0,443,18,1,3,76,3,2,1,6905,6888,1,15,3,2,0,2,5,2,2,1,0,1,2.0,3,0.6666666666666666,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
35,0,394,12,4,1,89,2,3,1,8337,11568,0,23,3,1,2,7,6,3,4,1,1,3,1.5,5,0.5,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
38,0,458,2,2,2,51,3,3,1,9222,4997,0,14,3,4,3,10,2,2,3,3,0,1,2.25,6,0.2727272727272727,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
38,0,303,12,2,4,67,2,2,2,5834,25972,2,16,3,3,0,9,3,4,9,4,4,6,3.25,10,0.9,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
24,0,1309,4,5,1,86,1,1,1,2516,22310,1,14,3,2,0,3,3,3,1,0,0,1,1.75,1,0.25,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
27,0,1369,3,1,1,76,3,1,1,4000,11856,0,24,3,3,2,3,6,1,1,1,1,0,1.5,3,0.25,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22,1,382,21,3,2,87,3,1,4,1539,14792,0,19,3,2,0,0,2,2,0,0,0,0,2.5,1,0.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
42,0,1226,7,1,1,49,4,3,4,7836,10249,2,17,3,1,1,10,2,1,6,2,1,3,1.75,6,0.5454545454545454,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False
33,0,479,9,1,1,66,2,2,3,5003,2159,0,23,3,3,2,8,5,2,7,3,1,5,2.25,6,0.7777777777777778,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
42,0,666,5,1,2,87,1,2,3,5958,7090,1,19,4,4,0,11,6,4,2,1,1,1,3.25,4,0.16666666666666666,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
43,0,1498,5,1,1,46,4,3,1,9257,3305,2,20,3,4,1,13,0,1,9,3,3,7,1.75,9,0.6428571428571429,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
48,0,976,10,5,1,61,2,4,1,13022,12246,1,13,3,3,1,16,0,2,12,5,5,4,1.75,14,0.7058823529411765,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
41,0,1232,13,3,4,67,1,4,1,12853,12479,0,16,4,1,2,14,6,1,8,6,1,6,1.75,11,0.5333333333333333,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
45,0,703,9,5,4,87,3,3,1,8594,11149,2,18,3,1,3,11,3,2,3,2,2,1,2.0,7,0.25,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
43,0,969,15,2,2,83,1,3,1,6655,19197,0,17,4,2,3,7,3,4,5,3,1,3,2.25,7,0.625,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
46,0,485,19,4,4,60,4,3,3,9709,20394,1,16,3,1,0,19,6,4,7,5,2,4,3.0,10,0.35,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
44,0,1128,2,1,4,97,4,5,4,18731,15831,0,25,3,1,3,15,2,4,8,5,4,5,3.25,14,0.5,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
31,0,1480,16,1,2,73,2,4,3,12597,10735,1,16,4,4,1,4,3,2,1,0,0,1,2.75,4,0.2,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
28,0,320,12,1,1,73,3,2,2,4073,10782,0,19,3,2,3,7,5,2,7,5,3,1,1.75,10,0.875,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
51,0,864,12,5,1,37,2,5,2,19376,13508,4,19,4,4,2,20,5,1,5,1,2,1,2.0,8,0.23809523809523808,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
32,0,477,4,4,4,46,2,2,2,5843,20360,1,14,3,1,3,14,4,4,6,2,3,1,2.75,7,0.4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
41,0,992,8,4,4,36,4,2,1,4578,10097,2,24,3,1,1,13,2,4,2,1,1,1,2.5,4,0.14285714285714285,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
26,0,739,17,5,3,31,3,1,2,2863,19856,0,13,3,3,1,9,4,2,4,3,1,3,2.5,5,0.4,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
36,0,672,3,2,3,97,3,2,3,4145,10048,0,23,3,2,3,5,5,3,2,1,0,0,2.75,3,0.3333333333333333,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
40,0,645,29,4,2,50,4,5,1,18690,15651,1,19,3,1,1,11,6,1,9,5,4,6,1.25,14,0.75,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
44,0,801,21,3,3,81,1,3,2,10271,8350,2,16,3,3,3,12,4,3,2,1,1,1,2.75,5,0.15384615384615385,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
40,0,390,5,3,2,67,4,2,2,8057,4334,1,15,3,4,0,13,6,1,0,0,0,0,2.25,2,0.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
33,0,503,8,4,2,42,1,2,1,5246,14499,2,22,3,2,2,14,5,2,10,3,3,4,1.75,8,0.6666666666666666,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
59,0,200,3,3,3,87,2,5,3,19518,19666,2,17,3,4,3,21,5,2,12,6,2,10,3.0,13,0.5454545454545454,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
40,0,701,22,1,3,72,3,4,2,14471,12778,0,19,3,2,1,8,3,4,5,4,1,3,2.75,9,0.5555555555555556,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
52,0,957,10,1,2,83,1,4,3,11935,21480,1,16,3,4,3,12,3,2,7,5,4,6,2.75,13,0.5384615384615384,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
49,0,979,13,3,1,85,2,3,4,7120,3527,3,16,3,2,0,21,4,1,2,1,0,1,2.0,4,0.09090909090909091,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
42,1,395,11,3,3,88,2,2,2,2721,3234,2,15,4,1,0,14,6,1,10,4,2,4,1.75,8,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
56,0,1236,17,4,2,72,1,5,2,19539,25269,3,24,3,3,1,20,3,1,16,14,2,11,2.0,21,0.7619047619047619,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
23,0,683,5,3,1,41,1,2,3,7834,16202,0,24,3,2,1,3,4,1,1,0,0,0,1.75,2,0.25,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
57,0,1222,29,1,3,61,2,5,1,19999,10780,6,13,3,1,2,20,3,2,5,4,1,2,1.75,10,0.23809523809523808,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
54,0,1247,17,2,2,82,1,5,1,19053,18179,1,13,3,1,3,14,4,1,5,4,2,2,1.25,11,0.3333333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
39,0,117,19,3,2,89,4,4,1,13884,20960,1,23,3,2,0,12,4,3,10,8,1,8,2.0,13,0.7692307692307693,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
49,0,167,14,5,4,67,2,4,2,13577,24074,6,16,3,1,2,11,0,2,4,1,1,3,2.25,6,0.3333333333333333,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
40,0,849,5,3,3,33,3,3,3,9772,24681,1,14,3,1,3,10,0,1,4,2,0,1,2.0,5,0.36363636363636365,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
29,0,1273,8,4,1,100,1,2,1,5759,10879,1,14,4,3,2,4,0,3,4,2,0,3,2.0,4,0.8,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
52,0,623,7,4,3,74,3,4,3,14075,2377,2,24,3,1,3,5,5,2,4,2,2,2,2.25,8,0.6666666666666666,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
28,0,954,24,2,2,69,1,1,3,1676,12249,1,14,3,4,0,5,6,3,2,1,1,0,3.0,3,0.3333333333333333,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
31,0,950,5,5,4,63,1,1,3,3721,5165,1,21,3,4,2,4,2,3,4,2,2,1,3.5,5,0.8,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
40,0,1167,11,4,2,60,3,2,3,5320,14947,3,17,3,1,1,11,0,4,4,2,2,1,2.5,6,0.3333333333333333,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
54,0,1333,3,5,3,76,2,5,3,19476,6839,6,17,3,1,1,18,0,3,8,5,1,5,2.5,11,0.42105263157894735,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
34,0,896,17,4,3,74,4,1,2,4199,18796,3,16,3,1,2,15,3,2,8,3,4,3,2.0,8,0.5,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
39,0,1184,6,4,1,50,4,4,2,12038,24155,2,12,3,1,3,12,4,1,3,1,1,1,1.25,6,0.23076923076923078,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
19,0,943,18,1,1,57,1,1,4,2645,7087,0,12,3,2,1,3,2,1,0,0,0,0,2.0,1,0.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22,0,564,22,3,3,41,3,3,2,7971,15683,2,13,3,4,1,5,4,3,2,1,1,2,3.0,5,0.3333333333333333,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
